subject,angle,number,memorization_task,success,quality_angle,quality_long,quality_ratio,renumber
3,90,15,False,NaN,NaN,NaN,NaN,3
3,90,15,False,NaN,NaN,NaN,NaN,3
3,90,16,True,False,NaN,NaN,NaN,4
3,90,16,True,False,NaN,NaN,NaN,4
3,90,16,True,False,NaN,NaN,NaN,4
3,90,16,True,False,NaN,NaN,NaN,4
3,90,16,True,False,NaN,NaN,NaN,4
3,90,16,True,False,NaN,NaN,NaN,4
3,90,16,True,False,NaN,NaN,NaN,4
3,90,1,False,NaN,NaN,NaN,NaN,4
3,90,1,False,NaN,NaN,NaN,NaN,4
3,90,1,False,NaN,NaN,NaN,NaN,4
3,90,1,False,NaN,NaN,NaN,NaN,4
3,90,1,False,NaN,NaN,NaN,NaN,4
3,90,1,False,NaN,NaN,NaN,NaN,4
3,90,1,False,NaN,NaN,NaN,NaN,4
3,90,2,True,False,NaN,NaN,NaN,5
3,90,2,True,False,NaN,NaN,NaN,5
3,90,2,True,False,NaN,NaN,NaN,5
3,90,2,True,False,NaN,NaN,NaN,5
3,90,2,True,False,NaN,NaN,NaN,5
3,90,2,True,False,NaN,NaN,NaN,5
3,90,2,True,False,NaN,NaN,NaN,5
3,90,3,False,NaN,8.711826005963598,70.71446641781088,0.7521250177654402,5
3,90,3,False,NaN,11.239487680514209,71.2571780538635,0.7590380681266593,5
3,90,3,False,NaN,9.370308961850997,71.56560358579982,0.7713046651164881,5
3,90,3,False,NaN,53.68869686923116,258.62169714113804,1.6288575652930595,5
3,90,3,False,NaN,49.54306955021178,230.9406710403568,1.0,5
3,90,3,False,NaN,12.241109526738262,96.84594444226349,0.6579567187475885,5
3,90,3,False,NaN,10.021779484552827,85.57554818566838,0.6801194165545981,5
3,180,4,True,True,7.492058857513721,59.24933850154302,0.7601473497361259,1
3,180,4,True,True,15.343295489950995,71.82312806314106,0.8285668731041834,1
3,180,4,True,True,11.758239913074803,60.33910257675028,0.7988501007665217,1
3,180,4,True,True,8.73567884350258,78.09947165728636,0.6478957462163794,1
3,180,4,True,True,15.551665731056547,73.50535145953872,0.7689124337607726,1
3,180,4,True,True,11.604586562516888,47.49344849560551,0.8789422549466882,1
3,180,4,True,True,15.114084353367595,71.6414081194514,0.8751644661435227,1
3,180,5,False,NaN,12.454037624438989,60.636918418099846,0.9759835292106909,1
3,180,5,False,NaN,15.6678919216706,72.2699717982786,1.016330277679339,1
3,180,5,False,NaN,8.488504202223687,80.64334946342494,0.6855582206383896,1
3,180,5,False,NaN,13.04271965720567,69.99058101829051,0.8386943331354036,1
3,180,5,False,NaN,11.857393532268508,53.79049909871713,0.9128198747558061,1
3,180,5,False,NaN,13.042645983089507,58.90386505979414,0.8740034926634888,1
3,180,5,False,NaN,13.890471191496015,62.16902223156716,0.9112080174176929,1
3,180,6,True,True,14.140351928464773,58.213100957329445,1.1035582019172403,2
3,180,6,True,True,12.060342955593315,41.22535371989427,1.0263620383823913,2
3,180,6,True,True,12.93774540709121,54.530834589319774,0.8450927258399915,2
3,180,6,True,True,11.516811866536525,36.428256536725435,1.0284453344287574,2
3,180,6,True,True,11.655976896631724,47.07597137591585,0.8591575258128277,2
3,180,6,True,True,9.806971838735143,42.060123356408006,0.8671174628671955,2
3,180,6,True,True,12.135286911435635,45.81630165802735,1.0600381123583928,2
3,180,7,False,NaN,13.527281877324826,56.042830348078716,1.1030264499365996,2
3,180,7,False,NaN,13.746880253792385,58.834614262524696,0.9543739836490077,2
3,180,7,False,NaN,13.496899045063717,63.92005360961317,0.871095526513671,2
3,180,7,False,NaN,28.269233592121584,183.4334709008963,1.8211534987692084,2
3,180,7,False,NaN,11.570986142771266,49.822938781963984,0.9603526263140717,2
3,180,7,False,NaN,10.612945870256913,51.91054653068687,0.8335110013443265,2
3,180,7,False,NaN,11.231527776463432,49.05685981394836,0.9519525333714118,2
3,180,8,True,False,NaN,NaN,NaN,3
3,180,8,True,False,NaN,NaN,NaN,3
3,180,8,True,False,NaN,NaN,NaN,3
3,180,8,True,False,NaN,NaN,NaN,3
3,180,8,True,False,NaN,NaN,NaN,3
3,180,8,True,False,NaN,NaN,NaN,3
3,180,8,True,False,NaN,NaN,NaN,3
3,180,9,False,NaN,10.150145730250308,77.34224546620543,0.734121537242141,3
3,180,9,False,NaN,14.098787541768553,75.49423048373079,0.8328915631571618,3
3,180,9,False,NaN,13.661178600791681,64.83967232496963,0.8489091107816298,3
3,180,9,False,NaN,15.951735147630727,82.81759258122912,0.8418957427378347,3
3,180,9,False,NaN,13.418439375409243,80.20838149051441,0.7254547263190423,3
3,180,9,False,NaN,10.605596321940691,37.97036398755512,0.893606088029965,3
3,180,9,False,NaN,13.430446499413607,65.37927871481368,0.9454627560467648,3
3,180,10,True,True,13.98998426410977,66.59551319148677,0.9666892177101521,4
3,180,10,True,True,13.385978469179507,61.75468433280235,0.8929703018766159,4
3,180,10,True,True,9.375084232145184,45.09345779681297,0.9098800985550047,4
3,180,10,True,True,41.88989843203244,192.98002244838761,1.6534342760541751,4
3,180,10,True,True,8.44469206473478,47.29937461734764,0.826871783151964,4
3,180,10,True,True,11.176829043374672,43.84324733162443,0.8417048847749417,4
3,180,10,True,True,9.825802904465172,29.116397754844417,0.9214249452993092,4
3,180,11,False,NaN,11.973827791465368,53.545724179706276,1.0606881627475788,4
3,180,11,False,NaN,13.695738210962281,65.10128880440192,0.9660334996962607,4
3,180,11,False,NaN,13.498152694423196,60.81554599588601,0.9587228030464675,4
3,180,11,False,NaN,9.554381620086865,216.325890878342,0.7172436534261615,4
3,180,11,False,NaN,49.95700681970584,187.13519510875753,1.6998737111629107,4
3,180,11,False,NaN,10.215093094789989,42.378213374310306,0.9767978292635119,4
3,180,11,False,NaN,15.330137780246533,71.93118861975346,0.9631380861726754,4
3,180,12,True,True,49.66870238240673,183.9072337384117,1.944986393706979,5
3,180,12,True,True,17.527312371523884,69.90712888556298,0.8911070432599852,5
3,180,12,True,True,16.36335477496527,69.93925754716268,0.8162199233037654,5
3,180,12,True,True,11.734326650962545,55.42803354121641,0.8628725483884151,5
3,180,12,True,True,15.08515699972682,56.227099753160175,1.033586754031238,5
3,180,12,True,True,11.164629841516122,66.61581191567963,0.7605184530236533,5
3,180,12,True,True,14.440653648253768,62.45316042391021,0.8834788576745255,5
4,0,1,True,False,11.69198406018022,15.510661595464889,1.0531972266627039,1
4,0,1,True,False,11.221681853641304,23.4271149584405,1.205512336218063,1
4,0,1,True,False,11.300358856814318,27.16365577595883,1.1652753865598804,1
4,0,1,True,False,5.051900715294587,43.18155876604748,1.3837200843228563,1
4,0,1,True,False,13.659818653949674,36.24073562167196,1.288533126691411,1
4,0,1,True,False,9.998815537508916,13.99878654882805,1.109326063272891,1
4,0,1,True,False,8.523652085433138,35.65112774691418,1.3232819840559955,1
4,0,2,False,NaN,0.39319717479553096,6.181124169049318,1.0450153678224785,1
