CODA Motion Analysis Text

Time	Markers																															
Time	Marker 05.X	Marker 05.Y	Marker 05.Z	5.V	Marker 06.X	Marker 06.Y	Marker 06.Z	6.V	Marker 07.X	Marker 07.Y	Marker 07.Z	7.V	Marker 08.X	Marker 08.Y	Marker 08.Z	8.V	Marker 09.X	Marker 09.Y	Marker 09.Z	9.V	Marker 10.X	Marker 10.Y	Marker 10.Z	10.V	Marker 11.X	Marker 11.Y	Marker 11.Z	11.V	Marker 12.X	Marker 12.Y	Marker 12.Z	12.V
(s)	(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)	
0.001	260.911	-335.448	395.515	1	268.098	-335.367	406.298	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	-8.525	-678.078	0.060	1	-0.080	-0.255	0.038	1	1039.156	-0.030	-0.035	1	0.000	0.000	0.000	0
0.006	260.993	-336.262	395.786	1	268.141	-336.392	406.306	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	-8.714	-679.219	0.054	1	-0.095	-0.042	-0.018	1	1039.048	0.380	-0.030	1	0.000	0.000	0.000	0
0.011	261.059	-336.913	396.045	1	268.284	-336.104	406.534	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	-8.432	-677.739	-0.012	1	0.003	-0.371	-0.089	1	1039.223	-0.330	-0.074	1	0.000	0.000	0.000	0
0.016	261.109	-337.616	396.240	1	268.352	-336.578	406.762	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	-8.647	-679.347	-0.057	1	-0.071	-0.314	-0.066	1	1039.139	0.105	-0.062	1	0.000	0.000	0.000	0
0.021	261.158	-338.189	396.412	1	268.346	-338.314	407.072	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	-8.401	-677.699	0.001	1	-0.022	-0.236	-0.047	1	1039.120	0.390	0.020	1	0.000	0.000	0.000	0
0.026	261.292	-339.061	396.767	1	268.515	-338.738	407.337	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	-8.429	-678.001	0.040	1	-0.031	0.046	-0.048	1	1039.104	0.127	-0.002	1	0.000	0.000	0.000	0
0.031	261.368	-339.818	396.961	1	268.560	-339.780	407.682	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	-8.475	-678.162	0.007	1	0.023	0.042	-0.115	1	1039.118	0.069	-0.070	1	0.000	0.000	0.000	0
0.036	261.557	-340.465	397.237	1	268.656	-340.645	407.852	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	-8.549	-678.670	0.082	1	-0.146	-0.377	-0.062	1	1039.057	0.453	-0.043	1	0.000	0.000	0.000	0
0.041	261.759	-341.577	397.507	1	268.943	-340.865	408.106	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	-8.600	-678.966	0.007	1	0.030	0.138	-0.125	1	1039.075	0.152	-0.112	1	0.000	0.000	0.000	0
0.046	261.993	-342.253	397.681	1	269.165	-342.288	408.466	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	-8.419	-677.696	0.005	1	-0.123	-0.518	-0.068	1	1039.170	0.010	-0.016	1	0.000	0.000	0.000	0
