CODA Motion Analysis Text

Time	Markers																															
Time	Marker 05.X	Marker 05.Y	Marker 05.Z	5.V	Marker 06.X	Marker 06.Y	Marker 06.Z	6.V	Marker 07.X	Marker 07.Y	Marker 07.Z	7.V	Marker 08.X	Marker 08.Y	Marker 08.Z	8.V	Marker 09.X	Marker 09.Y	Marker 09.Z	9.V	Marker 10.X	Marker 10.Y	Marker 10.Z	10.V	Marker 11.X	Marker 11.Y	Marker 11.Z	11.V	Marker 12.X	Marker 12.Y	Marker 12.Z	12.V
(s)	(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)	
0.001	0.000	0.000	0.000	0	294.956	-717.165	472.209	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	-5.046	-679.515	-0.577	1	0.188	-0.043	0.762	1	1038.658	-0.010	0.613	1	0.000	0.000	0.000	0
0.006	0.000	0.000	0.000	0	294.497	-716.978	472.373	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	-4.998	-679.560	0.227	1	0.087	-0.101	0.665	1	1038.625	-0.365	1.744	1	0.000	0.000	0.000	0
0.011	0.000	0.000	0.000	0	294.007	-717.070	474.184	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	-5.008	-679.503	-0.589	1	0.085	0.153	0.256	1	1038.787	0.218	0.237	1	0.000	0.000	0.000	0
0.016	0.000	0.000	0.000	0	293.639	-716.919	474.644	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	-5.206	-679.321	-1.061	1	0.143	0.048	0.331	1	1038.890	0.265	0.026	1	0.000	0.000	0.000	0
0.021	0.000	0.000	0.000	0	293.219	-716.932	475.524	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	-4.796	-679.386	1.365	1	-0.028	-0.053	0.893	1	1038.936	0.319	-0.352	1	0.000	0.000	0.000	0
0.026	0.000	0.000	0.000	0	292.681	-716.950	477.247	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	-5.274	-679.471	-0.623	1	-0.026	0.358	-0.492	1	1038.626	-0.315	1.429	1	0.000	0.000	0.000	0
0.031	0.000	0.000	0.000	0	292.286	-717.256	478.445	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	-5.003	-679.474	-0.222	1	-0.108	0.525	-0.951	1	1038.715	0.272	0.398	1	0.000	0.000	0.000	0
0.036	0.000	0.000	0.000	0	291.818	-717.303	479.014	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	-5.040	-679.538	-0.020	1	0.188	-0.249	1.412	1	1038.652	-0.258	1.307	1	0.000	0.000	0.000	0
0.041	0.000	0.000	0.000	0	291.290	-717.507	479.105	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	-5.150	-679.272	-0.843	1	0.108	0.013	0.264	1	1038.680	0.153	0.475	1	0.000	0.000	0.000	0
0.046	0.000	0.000	0.000	0	290.894	-717.767	479.362	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	-5.068	-679.431	-0.256	1	0.070	0.381	-0.465	1	1038.661	-0.094	1.081	1	0.000	0.000	0.000	0
0.051	0.000	0.000	0.000	0	290.422	-717.905	480.524	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	-4.907	-679.570	0.476	1	-0.083	0.320	-0.443	1	1038.525	-0.149	1.564	1	0.000	0.000	0.000	0
