CODA Motion Analysis Text

Time	Markers																															
Time	Marker 05.X	Marker 05.Y	Marker 05.Z	5.V	Marker 06.X	Marker 06.Y	Marker 06.Z	6.V	Marker 07.X	Marker 07.Y	Marker 07.Z	7.V	Marker 08.X	Marker 08.Y	Marker 08.Z	8.V	Marker 09.X	Marker 09.Y	Marker 09.Z	9.V	Marker 10.X	Marker 10.Y	Marker 10.Z	10.V	Marker 11.X	Marker 11.Y	Marker 11.Z	11.V	Marker 12.X	Marker 12.Y	Marker 12.Z	12.V
(s)	(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)	
0.001	279.639	-815.539	301.238	1	280.744	-805.604	293.485	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	-5.026	-680.220	-0.127	1	-0.015	-0.620	0.846	1	1039.094	-0.309	1.116	1	0.000	0.000	0.000	0
0.006	279.665	-815.537	301.665	1	280.712	-805.759	291.757	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	-5.056	-680.300	0.402	1	-0.223	-0.061	-0.838	1	1038.957	-0.391	1.573	1	0.000	0.000	0.000	0
0.011	279.670	-815.536	301.566	1	280.758	-805.627	292.857	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	-4.890	-680.195	-0.066	1	-0.007	-0.517	0.798	1	1039.207	-0.049	0.558	1	0.000	0.000	0.000	0
0.016	279.640	-815.487	301.221	1	280.578	-805.716	292.268	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	-4.924	-680.202	0.143	1	-0.125	-0.268	-0.234	1	1039.205	-0.339	0.787	1	0.000	0.000	0.000	0
0.021	279.571	-815.573	301.253	1	280.562	-805.796	292.880	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	-5.060	-680.128	-0.323	1	0.196	-0.691	1.578	1	1039.259	-0.355	1.092	1	0.000	0.000	0.000	0
0.026	279.556	-815.544	300.813	1	280.570	-805.618	292.049	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	-4.880	-680.339	0.564	1	0.093	-0.553	0.842	1	1039.227	-0.440	1.239	1	0.000	0.000	0.000	0
0.031	279.598	-815.488	301.298	1	280.548	-805.580	291.848	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	-4.992	-680.192	-0.063	1	0.127	-0.579	0.754	1	1039.090	-0.304	0.690	1	0.000	0.000	0.000	0
0.036	279.502	-815.508	300.879	1	280.638	-805.547	292.929	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	-4.901	-680.120	0.816	1	0.005	-0.390	0.630	1	1039.356	0.124	0.233	1	0.000	0.000	0.000	0
0.041	279.542	-815.474	301.234	1	280.570	-805.636	292.767	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	-5.002	-680.315	0.092	1	0.076	-0.419	0.398	1	1039.093	-0.339	1.435	1	0.000	0.000	0.000	0
0.046	279.562	-815.465	301.107	1	280.518	-805.741	291.593	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	-4.870	-680.273	1.310	1	-0.062	-0.218	0.104	1	1039.260	-0.229	0.386	1	0.000	0.000	0.000	0
0.051	279.524	-815.527	301.074	1	280.584	-805.546	292.654	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	-4.984	-680.168	0.004	1	-0.010	-0.349	0.542	1	1038.890	-0.437	1.663	1	0.000	0.000	0.000	0
0.056	279.576	-815.453	301.362	1	280.678	-805.601	291.753	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	-4.947	-680.313	0.259	1	0.119	-0.321	0.685	1	1039.206	-0.288	0.729	1	0.000	0.000	0.000	0
0.061	279.520	-815.543	301.197	1	280.658	-805.592	292.511	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	-4.874	-680.259	0.590	1	-0.020	-0.452	0.321	1	1039.210	-0.294	0.716	1	0.000	0.000	0.000	0
0.066	279.554	-815.433	301.250	1	280.622	-805.599	292.566	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	-4.966	-680.204	0.583	1	-0.100	-0.165	-0.448	1	1038.812	-0.740	3.015	1	0.000	0.000	0.000	0
